Response ID,What is your gender?,How old are you?,What year in school are you?,Your Current GPA:,Your Current Residence:,Are you an out-of-state student?,Are you an international student?,What is your ethnicity?,What is the last grade or class your mother completed in school?,"How many hours do you typically spend actively using the Internet EACH DAY during a typical ""weekend"" day (Saturday or Sunday)?","How many hours do you typically spend actively using the Internet EACH DAY during a typical ""week day"" (Monday to Friday)?",Are you a member of a fraternity or sorority?,SNS1Facebook,SNS2,SNS3,SNS4,SNS5,There are people I can depend on to help me if I really need it.,There is no one I can turn to for guidance in times of stress.,"If something went wrong, no one would come to my assistance.",I have close relationships that provide me with a sense of emotional security and well-being.,There is someone I could talk to about important decisions in my life.,There is no one who shares my interests and concerns.,There is a trustworthy person I could turn to for advice if I were having problems.,I feel a strong emotional bond with at least one other person.,There is no one I can depend on for aid if I really need it.,There is no one I feel comfortable talking about problems with.,I lack a feeling of intimacy with another person.,There are people I can count on in an emergency.,There is no one I can turn to for guidance in times of stress-reversed,"If something went wrong, no one would come to my assistance - reversed",There is no one who shares my interests and concerns - reversed,There is no one I can depend on for aid if I really need it - reversed,There is no one I feel comfortable talking about problems with - reversed,I lack a feeling of intimacy with another person - reversed,I feel I am part of the university community.,I am interested in what goes on at my university.,My university is a good place to be.,I would be willing to contribute money to my university after graduation.,Interacting with people at my university makes me want to try new things.,Interacting with people at my university makes me feel like part of a larger community.,I am willing to spend time to support general university activities.,"At my university, I come into contact with new people all the time.",Interacting with people at my university reminds me that everyone in the world is connected.,There are several people at my university I trust to solve my problems.,"If I needed an emergency loan of $100, I know someone at my university I can turn to.",There is someone at my university I can turn to for advice about making very important decisions.,The people I interact with at my university would be good job references for me.,I do not know people at my university well enough to get them to do anything important.,"I feel that I'm a person of worth, at least on an equal plane with others.",I feel that I have a number of good qualities.,"All in all, I am inclined to feel that I am a failure.","All in all, I am inclined to feel that I am a failure - reversed",I am able to do things as well as most other people.,I feel I do not have much to be proud of.,I feel I do not have much to be proud of - reversed,I take a positive attitude toward myself.,"On the whole, I am satisfied with myself.",Are you a member of Facebook?,"In the past week, on average, approximately how much time PER DAY have you spent actively using Facebook?","How many times per day do you visit Facebook, on average?",Approximately how many TOTAL Facebook friends do you have?,Approximately what percentage of your TOTAL Facebook friends do you consider to be actual friends?,Facebook is part of my everyday activity.,I am proud to tell people I'm on Facebook.,Facebook has become part of my daily routine.,I feel out of touch when I haven't logged onto Facebook for a while.,I feel I am part of the Facebook community.,I would be sorry if Facebook shut down.,unknown student:Browse their profile on Facebook.,"unknown student:Contact them using Facebook, or by using information from Facebook.",unknown student:Add them as a Facebook friend.,unknown student:Meet them face-to-face.,close friend:Browse their profile on Facebook.,"close friend:Contact them using Facebook, or by using information from Facebook.",close friend:Add them as a Facebook friend.,close friend:Meet them face-to-face.,residence hall:Browse their profile on Facebook.,"residence hall:Contact them using Facebook, or by using information from Facebook.",residence hall:Add them as a Facebook friend.,residence hall:Meet them face-to-face.,instructor:Browse their profile on Facebook.,"instructor:Contact them using Facebook, or by using information from Facebook.",instructor:Add them as a Facebook friend.,instructor:Meet them face-to-face.,I use Facebook to find people to date.,I use Facebook to meet new people.,"I use Facebook to find people to add to my ""friends"" list.",I use Facebook to learn more about other people in my classes.,I use Facebook to learn more about other people living near me.,I use Facebook to keep in touch with my old friends.,I play games on Facebook that do not involve other users.,I play games with my friends on Facebook.,Sometimes I learn things about people from Facebook that I never would otherwise.,I get useful information from Facebook.,I use Facebook to find out about things going on at my university.,I would be willing to have a face-to-face meeting with someone I first saw on Facebook.,"I use Facebook to find out about current events (e.g., local or national news stories).",I use Facebook to find out about social events.,I use Facebook to get advice about something I want to buy.,I use Facebook to find out how my friends are doing without having to ask them.,I use Facebook to ask questions about health issues.,"When I'm having a bad day, I post about it on Facebook.","When I receive a good grade in class, I post about it on Facebook.","When I see a friend or acquaintance sharing good news on Facebook, I try to respond.","When I see a friend or acquaintance sharing bad news on Facebook, I try to respond.","When I see someone requesting advice or information on Facebook, I try to respond.",looked at profile:1,looked at profile:11,looked at profile:2,looked at profile:3,looked at profile:4,looked at profile:5,looked at profile:6,looked at profile:7,looked at profile:8,looked at profile:9,looked at profile:10,net_job like to have,net_police,net_lawyer,net_diff_religious,net_other_country,net_lives other country,net_gay or bisex,net_diff generation,net_immed family,net_current employer,net_current prof,net_not HS grad,net_grad degree,net_lived abroad,net_university athlete,net_auto mechanic,net_in army,net_jailbird,net_doctor or nurse,net_farmer,Have you ever changed your Facebook privacy settings from the default?,"Have you ever changed the privacy settings so that only some of your Facebook friends can view specific types of content (e.g., wall, photos, notes)?",Which of the following best describes which friending requests you will accept?,Do you play games on Facebook?,Arrange a study group or meeting.,Collaborate on an assignment in a way that your instructor would like.,Collaborate on an assignment in a way that your instructor might not like.,Share homework answers in a way the instructor would not approve.,Share answers from a test with someone who has yet to take it.,Contact another student with a question related to a class or schoolwork.,Discuss classes or schoolwork.,Do something on Facebook as part of an assigned class exercise.,Ask a classmate for help in a class.
80207515,2,22,4,3.24,2,0,0,1,4,1,12,0,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,5,2,5,5,1,5,4,1,5,4,4,1,2,2,300,30,3,3,4,2,3,4,3,2,2,2,5,5,5,5,4,4,4,4,4,3,2,3,1,2,2,3,3,5,2,2,3,4,4,1,3,3,3,4,2,1,2,3,3,3,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,3,0,4,4,3,3,3,4,4,4,4
80102130,2,21,3,3.17,1,1,0,1,5,8,6,0,Facebook,,,,,4,2,1,4,4,1,4,4,1,2,1,4,3,4,4,4,3,4,4,4,5,3,4,4,4,3,3,5,5,5,3,1,5,4,2,4,4,2,4,4,4,1,8,4,239,30,5,4,4,5,4,5,3,1,1,1,4,4,5,5,4,1,2,2,5,1,1,3,1,1,1,3,4,5,4,5,4,4,4,3,3,4,2,4,1,4,4,4,4,4,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,I am fickle. I friend whoever I feel like at the time. There's very little rhyme or reason.,1,4,3,1,1,1,4,4,3,3
77833652,1,33,6,3.7,1,1,1,4,1,1,1,0,Facebook,,,,,2,2,2,3,3,1,3,3,1,1,1,4,3,3,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,2,4,4,2,4,4,3,3,4,4,1,3,2,320,80,5,5,4,3,3,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,2,3,3,3,5,1,4,3,3,3,4,3,3,3,3,3,3,3,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,3,1,1,2,2,2,2,2,2,2,2
80219022,1,20,2,3.48,2,0,0,1,5,5,3,1,Facebook,,,Twitter,,4,1,1,3,4,1,4,4,1,1,1,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,3,4,5,4,5,1,5,5,1,5,5,1,5,5,5,1,4,5,500,70,5,5,5,4,4,5,4,2,2,1,5,5,5,5,4,3,4,4,2,1,1,1,2,2,3,4,4,5,1,1,5,5,5,2,5,5,1,5,1,1,5,5,5,4,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,3,0,4,5,2,2,1,5,5,2,4
81128775,1,20,4,3.4,2,0,0,1,6,8,7,0,Facebook,,,,,3,1,2,3,3,2,3,3,1,2,3,3,4,3,3,4,3,2,3,4,4,4,4,3,3,4,4,4,4,4,3,2,4,4,2,4,5,2,4,4,4,1,9,4,600,20,4,4,4,4,4,5,3,4,4,3,5,5,5,5,4,4,4,3,3,3,4,3,3,4,4,4,4,4,3,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,4,4,4,4,4,4,4,4,4
77825267,2,21,3,3.8,1,0,0,1,5,3,2,0,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,2,4,4,2,5,5,2,4,5,1,5,4,4,1,4,3,400,50,5,3,5,4,4,4,1,1,1,1,5,5,5,5,2,3,4,4,2,2,3,4,1,1,1,4,4,5,1,1,4,4,4,4,2,4,1,5,1,4,4,4,4,4,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,3,0,5,4,2,1,1,4,4,4,4
80110406,2,19,2,3.45,1,0,0,1,5,2,4,1,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,2,4,4,4,4,4,4,3,5,4,5,3,4,5,4,5,5,4,5,5,4,1,5,5,1,5,5,1,5,5,5,1,10,4,950,90,5,5,5,4,4,5,2,1,1,3,4,5,5,5,3,2,2,3,4,1,1,3,1,1,1,1,1,4,1,1,4,4,5,1,4,5,4,4,2,1,1,5,5,3,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,3,0,4,4,2,2,3,5,5,5,5
77743809,1,29,5,3.4,2,0,0,1,6,5,7,0,Facebook,,,,,4,2,2,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,4,5,4,3,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,2,4,2,3,1,1,2,555,15,4,4,4,2,4,4,3,2,2,2,5,4,4,4,4,3,4,3,4,2,1,4,1,3,4,4,4,5,1,1,5,5,2,4,1,1,1,4,2,4,4,4,4,5,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,3,0,3,4,2,2,1,4,4,4,4
80103079,1,18,1,3.3,1,1,0,1,5,2,4,0,Facebook,,,,,3,2,2,3,3,2,3,3,2,2,2,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,1,2,4,500,80,4,2,4,4,2,2,4,2,2,2,5,5,5,5,4,3,4,4,2,2,2,3,1,2,2,2,4,5,1,1,4,4,4,1,4,4,1,2,1,1,1,4,2,2,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,3,0,4,4,2,2,1,4,3,3,4
80817805,2,20,2,3.6,1,0,0,1,5,3,3,0,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,2,4,4,4,4,4,4,3,4,4,5,4,4,4,3,5,3,4,5,5,5,1,5,5,1,5,5,1,5,4,5,1,6,3,190,15,4,3,4,2,4,3,1,2,2,4,3,4,5,5,4,3,1,4,1,1,1,4,1,1,3,3,4,5,1,1,4,3,2,3,1,4,1,4,1,2,1,5,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,3,0,4,1,1,1,1,5,3,1,1
77859425,1,19,1,3.786,1,1,0,1,4,8,10,0,Facebook,,,,,3,2,2,3,4,2,3,3,1,2,2,4,3,3,3,4,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,2,4,4,1,5,5,2,4,5,4,1,13,5,215,85,5,3,5,4,3,3,4,2,3,4,5,5,5,5,4,4,5,5,4,2,1,5,2,2,2,2,3,5,1,1,5,4,5,2,5,5,4,5,3,3,4,4,4,5,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,0,2,4,2,3,2,3,3,2,3
81695871,2,18,1,1.7,1,0,0,1,5,2,4,0,Facebook,,LinkedIn,,,4,1,1,4,4,1,4,4,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,1,5,5,1,5,4,4,1,8,4,452,80,5,5,5,4,4,5,5,2,2,1,5,5,5,5,5,4,4,4,5,1,1,4,1,1,2,2,4,5,1,1,5,5,5,2,5,5,3,4,1,4,5,5,4,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,3,0,4,4,4,4,4,5,5,5,5
81114725,1,20,2,3.5,2,0,0,1,4,1,4,0,Facebook,,,,,4,1,1,3,4,1,4,3,1,1,3,4,4,4,4,4,4,2,4,4,5,3,4,4,4,4,,4,3,4,3,2,4,4,4,2,4,1,5,4,4,1,4,3,900,40,4,4,4,3,3,4,3,2,2,1,4,5,5,5,3,2,2,1,4,3,3,3,1,2,1,1,2,5,2,2,3,4,3,1,1,3,1,4,1,1,1,3,3,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,3,0,4,3,2,2,2,4,4,3,4
77815383,2,31,5,3.5,2,0,0,1,6,2,3,0,Facebook,,,,,3,2,2,3,3,2,3,3,2,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,2,4,4,2,2,3,4,2,4,4,2,4,3,2,4,4,4,1,4,2,175,75,4,3,4,4,3,5,4,3,2,3,5,5,5,5,4,2,2,3,4,3,4,4,1,2,2,2,2,5,1,2,4,3,2,3,2,4,2,4,2,2,2,4,4,4,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,0,2,3,2,2,2,3,3,2,3
77843593,1,20,3,3.5,1,0,0,1,5,3,4,0,Facebook,,,,,4,2,1,3,3,2,4,4,1,1,1,4,3,4,3,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,4,3,4,4,2,4,4,3,3,4,4,1,9,4,299,75,5,3,4,3,3,4,2,1,1,1,5,4,5,5,2,2,2,2,1,1,1,1,1,1,1,1,1,5,4,4,3,4,3,2,2,3,1,3,1,4,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,3,1,2,2,1,1,1,4,4,4,3
77754652,2,21,4,3.1,2,0,0,1,4,1,2,0,Facebook,,LinkedIn,,,4,1,1,4,4,1,4,4,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,5,5,1,1,2,300,90,4,4,4,2,4,3,1,1,1,1,4,4,5,5,1,1,1,1,1,1,1,1,1,3,1,1,3,5,1,1,1,2,2,1,3,3,1,4,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,4,4,,1,1,4,4,4,4
80285522,1,20,2,2.5,2,0,0,4,5,2,2,0,Facebook,,,Twitter,,4,2,1,3,4,1,4,4,1,2,2,4,3,4,4,4,3,3,4,4,4,3,3,4,3,3,3,4,4,5,3,2,4,5,1,5,4,1,5,5,5,1,2,2,350,75,4,4,4,3,3,4,2,1,1,2,5,5,5,5,4,3,3,3,4,2,3,1,1,3,1,2,2,4,1,1,4,4,4,3,4,4,2,4,2,3,3,4,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,3,0,2,1,1,1,1,,4,3,4
77746787,2,19,2,3.18,1,0,0,1,2,4,5,1,Facebook,,LinkedIn,,,3,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,4,4,4,3,4,4,4,4,5,4,4,4,4,2,4,4,3,3,4,3,3,4,3,1,4,3,300,75,4,2,4,3,3,2,4,2,1,3,4,4,5,5,4,3,2,3,2,2,1,3,3,2,3,4,4,5,4,3,4,4,4,2,4,5,3,4,3,1,2,3,3,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,0,4,4,2,2,2,4,4,4,4
77753324,2,22,5,,2,0,0,4,6,2,4,0,Facebook,,,,,4,2,1,4,4,2,4,4,1,2,2,1,3,4,3,4,3,3,5,5,5,5,5,5,5,5,5,4,5,4,4,3,5,5,2,4,5,1,5,5,5,1,1,2,535,60,2,4,2,2,4,4,1,1,1,1,4,4,5,5,2,2,4,4,2,1,2,4,1,1,1,2,4,5,2,2,4,4,5,1,2,5,2,4,1,1,1,4,3,3,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,3,1,4,4,2,2,1,4,4,2,4
80103388,2,19,1,2.7,1,0,0,1,5,12,7,0,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,4,4,4,4,4,4,4,1,5,5,5,3,5,5,4,5,5,5,5,5,4,1,5,5,1,5,5,1,5,5,5,1,8,3,265,95,5,4,5,4,3,5,5,5,3,5,5,5,5,5,4,2,2,2,3,3,2,3,4,3,1,4,4,5,1,1,5,5,5,5,5,5,2,4,1,3,5,5,5,5,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,3,0,5,5,1,1,1,5,5,5,5
77879352,2,18,1,3.5,1,0,0,1,4,0,3,0,Facebook,,,,,4,1,1,4,2,2,3,4,1,1,4,4,4,4,3,4,4,1,4,3,4,3,4,3,4,4,3,2,3,2,4,2,5,4,2,4,4,2,4,4,5,1,5,3,500,30,4,4,,4,4,4,5,2,2,2,2,5,5,5,5,2,4,3,5,2,2,2,1,1,1,4,4,4,5,2,3,3,4,2,3,4,2,3,2,3,4,4,4,4,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,3,1,4,4,3,2,2,4,4,4,4
78862961,2,23,3,4,2,0,0,1,2,2,2,0,Facebook,,,,,4,1,1,2,4,1,4,4,1,1,1,4,4,4,4,4,4,4,1,3,2,1,2,2,,2,1,2,3,4,4,2,5,5,1,5,5,1,5,5,5,1,9,3,300,5,4,2,4,2,2,4,1,1,1,3,5,5,5,5,3,3,3,3,3,2,2,4,1,1,1,3,3,5,1,1,4,5,2,3,4,4,1,1,1,3,4,3,3,4,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,3,0,3,3,3,1,1,4,4,2,3
80111704,1,19,2,2.8,2,0,0,1,2,9,6,0,Facebook,,,Twitter,,4,1,1,3,3,1,4,4,1,1,1,4,4,4,4,4,4,4,5,5,5,3,5,3,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,5,5,1,9,3,650,85,5,5,3,1,5,3,5,5,5,4,5,5,5,5,5,5,5,5,2,3,4,4,5,5,4,4,4,5,2,5,5,5,5,5,5,5,4,4,2,5,5,5,5,4,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,2,1,4,4,2,2,2,5,5,5,5
80500769,2,27,6,4,2,1,0,1,6,5,5,0,Facebook,,,,,4,1,1,4,4,1,4,4,1,2,1,4,4,4,4,4,3,4,3,4,4,3,2,4,4,1,2,4,5,5,5,1,4,4,2,4,4,2,4,4,4,1,4,3,200,50,3,3,4,2,3,4,1,1,1,1,5,5,5,5,3,2,3,3,4,1,2,3,1,1,1,3,2,5,1,2,4,5,1,2,2,4,2,5,2,1,1,3,2,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,3,0,4,1,1,1,1,3,3,3,3
78863093,2,27,6,3.5,2,0,0,1,5,1,1,0,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,5,5,1,5,5,1,5,5,5,1,4,3,234,40,4,4,4,4,4,4,1,1,1,1,4,5,5,5,3,4,4,4,1,1,1,1,1,1,1,1,1,5,,1,4,4,4,3,4,4,4,4,1,4,4,4,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,3,0,4,4,2,2,2,4,4,4,4
77766744,1,18,1,3,1,0,0,1,5,8,7,1,Facebook,,,,,4,1,1,4,4,1,4,4,1,1,1,,4,4,4,4,4,4,5,5,5,3,4,5,5,4,3,4,5,5,3,3,4,5,5,1,4,2,4,3,4,1,6,2,500,5,5,5,5,1,3,1,5,5,5,3,5,5,5,5,2,2,2,4,2,1,4,4,1,1,1,3,3,4,2,1,4,3,4,2,4,3,2,4,2,2,2,4,4,2,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,3,0,2,2,2,1,1,4,4,2,3
81113184,1,21,4,3.6,1,0,0,1,4,1,2,0,Facebook,,,,,4,1,1,3,4,1,4,4,1,1,2,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,2,4,5,4,5,2,4,4,2,4,3,2,4,3,4,1,3,3,570,5,2,3,2,1,3,2,4,4,3,2,4,2,4,4,4,3,4,4,4,1,2,4,2,2,2,2,2,4,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
78884948,2,29,5,4,2,0,0,1,4,0,6,0,Facebook,,LinkedIn,,,4,2,2,3,4,2,4,3,1,2,2,4,3,3,3,4,3,3,4,4,5,4,3,4,3,4,4,3,2,2,4,1,4,4,2,4,3,2,4,3,4,1,1,1,60,15,2,3,1,1,2,3,3,2,2,3,5,5,5,5,3,2,2,3,4,2,2,5,1,1,3,3,3,5,1,1,5,3,1,3,1,3,1,3,1,1,1,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,2,2,1,1,1,2,2,3,2
77821704,2,20,3,3.8,2,0,0,5,4,1,4,0,Facebook,MySpace,,,,3,2,1,3,3,2,3,2,2,3,3,4,3,4,3,3,2,2,2,4,4,4,4,4,2,2,1,1,1,1,2,5,5,5,1,5,4,2,4,4,4,1,2,2,9,95,1,1,1,1,4,1,3,2,1,3,4,4,4,4,3,2,1,3,4,4,2,3,1,1,1,1,2,5,1,1,4,3,5,5,5,5,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,5,2,2,1,1,5,5,2,5
78694964,1,20,2,2.9,1,0,0,1,5,2,2,0,Facebook,,,,,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,4,466,25,2,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,1,3,3,3,3,3,3,3,3,3
77888077,1,22,4,3.2,2,0,0,1,4,2,10,0,Facebook,,,,,4,1,1,4,4,4,3,3,1,1,4,4,4,4,1,4,4,1,5,5,5,5,5,5,5,5,5,2,4,4,3,1,5,4,4,2,3,4,2,3,2,1,3,2,900,5,2,2,2,1,1,1,4,1,1,1,4,3,5,5,4,1,1,5,1,1,1,1,1,1,1,3,1,4,1,,4,3,3,4,3,4,1,1,1,1,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,,5,5,1,5
78046623,1,18,1,3.38,1,0,0,7,4,6,4,0,Facebook,,,Twitter,,3,2,2,3,3,2,3,3,2,2,2,3,3,3,3,3,3,3,2,3,4,3,2,2,1,3,2,4,2,4,3,2,4,4,2,4,4,3,3,4,4,1,1,2,109,75,4,3,4,2,2,1,2,2,1,1,2,4,5,5,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,4,4,4,3,1,4,1,4,1,3,3,4,4,4,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,4,0,2,2,2,2,2,4,4,2,4
77901928,1,20,3,3.45,1,0,0,1,6,5,4,0,Facebook,,,,,3,2,2,3,3,3,3,3,2,2,4,3,3,3,2,3,3,1,4,5,5,3,4,4,3,5,5,1,2,3,5,4,3,4,2,4,3,4,2,3,4,1,1,2,500,10,4,3,4,3,4,4,2,1,1,1,3,4,5,4,2,1,2,4,4,1,1,3,3,2,3,5,5,4,1,1,4,5,5,2,1,5,2,3,1,4,4,5,5,4,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,2,1,2,1,4,4,1,1
78004341,1,19,1,3.3,1,0,0,4,2,9,6,0,Facebook,,,,,3,1,2,3,3,2,3,4,2,2,3,3,4,3,3,3,3,2,4,4,4,3,4,4,4,4,4,3,4,4,4,2,3,3,3,3,4,3,3,2,3,1,12,4,710,80,4,3,4,4,4,4,4,4,2,3,5,5,5,5,4,2,2,2,4,3,2,2,2,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,people I want to get to know or I already know,1,4,4,4,2,2,4,4,4,4
77871617,2,19,1,3.5,1,1,1,4,5,4,4,0,Facebook,,,,,3,3,3,3,2,3,3,2,2,3,3,3,2,2,2,3,2,2,4,4,5,3,5,4,4,4,4,4,5,4,4,4,5,5,1,5,4,2,4,5,4,1,1,1,210,80,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,2,4,3,4,4,4,2,2,4,3,4,4,4,4,3,4,2,2,4,4,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,2,2,2,2,2,4,4,3,4
80208525,2,22,4,3.81,2,0,0,1,6,4,2,0,Facebook,,,Twitter,,4,3,2,3,4,1,4,4,1,2,2,4,2,3,4,4,3,3,4,4,5,1,4,5,4,4,2,3,5,,4,1,4,4,3,3,4,4,2,4,4,1,2,3,717,85,4,3,4,1,2,1,2,2,1,1,5,4,5,5,4,4,3,4,3,3,2,4,1,1,2,3,4,5,2,1,5,4,4,2,4,5,3,4,1,3,3,3,3,3,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,3,0,4,4,3,2,1,4,4,3,4
80221924,1,30,6,3.82,1,1,1,4,5,3,2,0,Facebook,,LinkedIn,,,3,2,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,5,2,4,4,1,5,4,3,3,4,2,1,3,2,137,20,4,4,4,3,4,5,3,3,3,3,4,4,4,4,3,3,3,3,2,2,2,2,2,3,2,3,3,5,2,4,4,4,4,4,4,4,2,3,2,1,1,4,4,4,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,3,3,3,1,1,3,3,3,3
